path,watermark,multiple_faces,low_resolution,comment,hat,sunglasses,glasses,occlusion,garbage
./datasets/ibb/424-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/424-4.png,False,False,False,,True,False,False,False,False
./datasets/ibb/424-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/424-6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/424-7.png,False,False,False,,False,False,False,False,False
./datasets/ibb/424-8.png,False,False,False,,False,False,False,False,False
./datasets/ibb/424-9.png,False,False,False,,False,False,False,False,False
./datasets/ibb/425-1.png,False,False,False,,True,False,False,False,False
./datasets/ibb/425-10.png,False,False,False,,True,False,False,False,False
./datasets/ibb/425-11.png,False,False,False,,False,False,False,False,False
./datasets/ibb/425-12.png,False,False,False,,False,False,False,False,False
./datasets/ibb/425-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/425-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/425-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/425-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/425-6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/425-7.png,False,False,False,,False,False,False,False,False
./datasets/ibb/425-8.png,False,False,False,,False,False,False,False,False
./datasets/ibb/425-9.png,False,False,False,,True,False,False,False,False
./datasets/ibb/426-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/426-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/426-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/426-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/426-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/426-6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/426-7.png,False,False,False,,True,False,False,False,False
./datasets/ibb/426-8.png,False,False,False,,True,False,False,False,False
./datasets/ibb/426-9.png,False,False,False,,True,False,False,False,False
./datasets/ibb/427-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/427-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/427-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/427-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/427-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/427-6.png,False,False,False,,True,False,False,False,False
./datasets/ibb/427-7.png,False,False,False,,False,False,False,False,False
./datasets/ibb/427-8.png,False,False,False,,False,False,False,False,False
./datasets/ibb/427-9.png,False,False,False,,False,False,False,False,False
./datasets/ibb/428-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/428-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/428-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/428-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/428-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/428-6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/428-7.png,False,False,False,,False,False,False,False,False
./datasets/ibb/428-8.png,False,False,False,,False,False,False,False,False
./datasets/ibb/428-9.png,False,False,False,,False,False,False,False,False
./datasets/ibb/43-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/43-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/43-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/43-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/43-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/431-1.png,False,False,False,,True,False,False,False,False
./datasets/ibb/431-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/431-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/431-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/431-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/431-6.png,False,True,False,,True,False,False,False,False
./datasets/ibb/432-1.png,False,False,False,,True,False,False,False,False
./datasets/ibb/432-10.png,False,False,False,,True,False,False,False,False
./datasets/ibb/432-11.png,False,False,False,,True,False,False,False,False
./datasets/ibb/432-12.png,False,False,False,,True,False,False,False,False
./datasets/ibb/432-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/432-3.png,False,False,True,,False,False,False,False,False
./datasets/ibb/432-4.png,False,False,False,,True,False,False,False,False
./datasets/ibb/432-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/432-6.png,False,False,False,,True,False,False,False,False
./datasets/ibb/432-7.png,False,False,False,,True,False,False,False,False
./datasets/ibb/432-8.png,False,False,False,,True,False,False,False,False
./datasets/ibb/432-9.png,False,True,False,,False,False,False,False,False
./datasets/ibb/433-1.png,False,False,False,,True,False,False,False,False
./datasets/ibb/433-2.png,False,False,False,,True,False,False,False,False
./datasets/ibb/433-3.png,False,False,False,,True,False,False,False,False
./datasets/ibb/433-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/433-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/433-6.png,False,False,False,,True,False,False,False,False
./datasets/ibb/433-7.png,False,False,False,,True,False,False,False,False
./datasets/ibb/433-8.png,False,False,False,,True,False,False,False,False
./datasets/ibb/434-1.png,False,False,False,,False,False,False,True,False
./datasets/ibb/434-10.png,False,False,False,,True,False,False,False,False
./datasets/ibb/434-11.png,False,False,True,,False,False,False,False,False
./datasets/ibb/434-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/434-3.png,False,False,False,,True,False,False,False,False
./datasets/ibb/434-4.png,False,False,False,,False,False,True,False,False
./datasets/ibb/434-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/434-6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/434-7.png,False,False,False,,False,False,False,False,False
./datasets/ibb/434-8.png,False,False,False,,False,False,False,False,False
./datasets/ibb/434-9.png,False,False,False,,False,False,False,False,False
./datasets/ibb/437-1.png,False,False,True,,False,False,False,False,False
./datasets/ibb/437-2.png,False,False,True,,False,False,False,False,False
./datasets/ibb/437-3.png,False,False,False,,False,False,False,True,False
./datasets/ibb/437-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/437-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/438-1.png,False,False,False,,False,False,True,False,False
./datasets/ibb/438-2.png,False,False,False,,False,False,True,False,False
./datasets/ibb/438-3.png,False,False,False,,False,False,True,False,False
./datasets/ibb/438-4.png,False,False,False,,False,False,True,False,False
./datasets/ibb/438-5.png,False,False,False,,False,False,True,False,False
./datasets/ibb/438-6.png,False,False,False,,False,False,True,False,False
./datasets/ibb/438-7.png,False,False,False,,False,False,True,False,False
./datasets/ibb/438-8.png,False,False,False,,False,False,True,False,False
./datasets/ibb/439-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/439-2.png,False,False,False,,False,False,False,True,False
./datasets/ibb/439-3.png,False,False,False,,False,False,False,True,False
./datasets/ibb/439-4.png,False,False,True,,False,False,False,False,False
./datasets/ibb/439-5.png,False,False,True,,False,False,False,False,False
./datasets/ibb/439-6.png,False,False,True,,False,False,False,False,False
./datasets/ibb/44-1.png,True,False,False,,False,False,False,False,False
./datasets/ibb/44-2.png,True,False,False,,False,False,False,False,False
./datasets/ibb/44-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/44-4.png,True,False,False,,False,False,False,False,False
./datasets/ibb/44-5.png,True,False,False,,False,False,False,False,False
./datasets/ibb/440-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/440-2.png,False,False,False,,False,False,False,True,False
./datasets/ibb/440-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/440-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/440-5.png,False,True,False,,False,False,False,False,False
./datasets/ibb/441-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/441-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/441-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/441-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/441-5.png,False,False,False,faca,False,False,False,False,False
./datasets/ibb/441-6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/441-7.png,False,False,False,,False,False,False,False,False
./datasets/ibb/442-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/442-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/442-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/442-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/442-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/443-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/443-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/443-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/443-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/443-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/444-1-LowRes.png,False,False,False,baby,False,False,False,False,False
./datasets/ibb/444-2-LowRes.png,False,False,True,,False,False,False,False,False
./datasets/ibb/444-3-LowRes.png,False,False,False,baby,False,False,False,False,False
./datasets/ibb/444-4-LowRes.png,False,False,False,baby,False,False,False,False,False
./datasets/ibb/444-5-LowRes.png,False,False,False,baby,False,False,False,False,False
./datasets/ibb/445-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/445-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/445-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/445-4.png,False,False,False,,True,False,False,False,False
./datasets/ibb/445-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/446-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/446-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/446-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/446-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/446-5.png,False,False,False,,False,False,False,True,False
./datasets/ibb/447-1.png,False,False,False,,True,False,False,True,False
./datasets/ibb/447-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/447-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/447-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/447-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/447-6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/448-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/448-2.png,False,False,False,,False,False,True,False,False
./datasets/ibb/448-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/448-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/448-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/448-6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/449-1.png,False,False,False,? glej ostale slike je top sita oseba,False,False,False,False,False
./datasets/ibb/449-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/449-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/449-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/449-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/449-6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/45-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/45-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/45-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/45-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/45-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/45-6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/450-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/450-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/450-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/450-4.png,False,True,False,,False,False,False,False,False
./datasets/ibb/450-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/451-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/451-2.png,False,False,False,,True,False,False,False,False
./datasets/ibb/451-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/451-4.png,False,False,False,,True,False,False,False,False
./datasets/ibb/451-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/452-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/452-2.png,False,False,False,,True,False,False,False,False
./datasets/ibb/452-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/452-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/452-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/453-1.png,False,False,False,faca,False,False,False,False,False
./datasets/ibb/453-2.png,False,False,False,,True,False,False,False,False
./datasets/ibb/453-3.png,False,False,False,,True,False,False,False,False
./datasets/ibb/453-4.png,False,False,False,,True,False,False,False,False
./datasets/ibb/453-5.png,False,False,False,faca,False,False,False,False,False
./datasets/ibb/454-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/454-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/454-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/454-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/454-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/455_1.png,False,False,False,,False,False,True,False,False
./datasets/ibb/455_2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/455_3.png,False,False,False,,False,False,True,False,False
./datasets/ibb/455_4.png,False,False,False,,False,False,True,False,False
./datasets/ibb/455_5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/455_6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/455_7.png,False,False,False,,False,False,False,False,False
./datasets/ibb/456_1.png,False,False,True,,False,False,False,False,False
./datasets/ibb/456_2.png,False,False,False,,False,False,True,False,False
./datasets/ibb/456_3.png,False,False,True,,False,False,False,False,False
./datasets/ibb/456_4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/456_5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/456_6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/456_7.png,False,False,False,,False,False,False,False,False
./datasets/ibb/457_1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/457_2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/457_3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/457_4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/457_5.png,False,False,True,,False,False,False,False,False
./datasets/ibb/457_6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/458-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/458-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/458-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/458-4.png,False,False,False,,False,False,False,True,False
./datasets/ibb/458-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/458-6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/458-7.png,False,False,False,,False,False,False,False,False
./datasets/ibb/459-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/459-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/459-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/459-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/459-5.png,False,False,False,,False,False,True,False,False
./datasets/ibb/459-6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/46-1-LR.png,False,False,True,,False,False,True,False,False
./datasets/ibb/46-2.png,False,False,False,,False,False,True,False,False
./datasets/ibb/46-3.png,False,False,False,,False,False,True,False,False
./datasets/ibb/46-4.png,False,False,False,,False,False,True,False,False
./datasets/ibb/46-5.png,False,False,False,,False,False,True,False,False
./datasets/ibb/460-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/460-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/460-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/460-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/460-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/460-6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/460-7.png,False,False,False,,False,False,False,False,False
./datasets/ibb/461-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/461-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/461-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/461-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/461-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/462-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/462-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/462-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/462-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/462-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/463-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/463-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/463-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/463-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/463-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/464-1.png,False,False,False,,False,False,True,False,False
./datasets/ibb/464-2.png,False,False,False,,False,False,True,False,False
./datasets/ibb/464-3.png,False,False,False,,False,True,False,False,False
./datasets/ibb/464-4.png,False,False,True,,False,False,False,False,False
./datasets/ibb/464-5.png,False,False,False,,False,False,True,False,False
./datasets/ibb/465-1.png,False,False,True,,False,False,False,False,False
./datasets/ibb/465-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/465-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/465-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/465-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/466-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/466-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/466-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/466-4.png,False,False,False,,True,False,False,True,False
./datasets/ibb/466-5.png,False,False,True,,False,False,False,False,False
./datasets/ibb/467-1.png,False,False,False,,False,False,False,True,False
./datasets/ibb/467-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/467-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/467-4.png,False,False,False,,False,False,False,True,False
./datasets/ibb/467-5.png,False,False,False,,False,False,False,True,False
./datasets/ibb/467-6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/467-7.png,False,False,False,,False,False,False,False,False
./datasets/ibb/468-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/468-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/468-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/468-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/468-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/469-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/469-2.png,False,False,False,,True,False,False,False,False
./datasets/ibb/469-3.png,False,False,False,,True,False,False,False,False
./datasets/ibb/469-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/469-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/47-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/47-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/47-3-LR.png,True,False,False,,False,False,False,False,False
./datasets/ibb/47-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/47-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/47-6-LR.png,False,False,True,,False,False,False,False,False
./datasets/ibb/470-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/470-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/470-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/470-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/470-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/471-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/471-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/471-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/471-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/471-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/471-6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/472-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/472-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/472-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/472-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/472-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/473-1-LowRes.png,False,False,False,,False,False,False,False,False
./datasets/ibb/473-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/473-3-LowRes.png,False,False,False,,False,False,False,False,False
./datasets/ibb/473-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/473-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/474-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/474-2-LowRes.png,False,False,False,,False,False,False,False,False
./datasets/ibb/474-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/474-4-LowRes.png,False,False,False,,False,False,False,False,False
./datasets/ibb/474-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/475-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/475-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/475-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/475-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/475-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/476-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/476-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/476-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/476-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/476-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/477-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/477-10.png,False,False,False,,False,False,False,False,False
./datasets/ibb/477-11.png,False,False,False,,False,False,False,False,False
./datasets/ibb/477-12.png,False,False,False,,False,False,False,False,False
./datasets/ibb/477-13.png,False,False,False,,False,False,False,False,False
./datasets/ibb/477-14.png,False,False,False,,False,False,False,False,False
./datasets/ibb/477-15.png,False,False,False,,True,False,False,False,False
./datasets/ibb/477-2.png,False,False,False,,True,False,False,False,False
./datasets/ibb/477-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/477-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/477-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/477-6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/477-7.png,False,False,False,,False,False,False,False,False
./datasets/ibb/477-8.png,False,False,False,,False,False,False,False,False
./datasets/ibb/477-9.png,False,False,False,,True,False,False,False,False
./datasets/ibb/478-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/478-10.png,False,False,False,,False,False,False,False,False
./datasets/ibb/478-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/478-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/478-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/478-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/478-6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/478-7.png,False,False,False,,False,False,False,False,False
./datasets/ibb/478-8.png,True,False,False,,False,False,False,False,False
./datasets/ibb/478-9.png,False,False,False,,False,False,False,False,False
./datasets/ibb/479-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/479-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/479-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/479-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/479-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/48-1.png,False,False,True,,False,False,False,False,False
./datasets/ibb/48-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/48-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/48-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/48-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/480-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/480-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/480-3.png,False,False,False,,True,False,False,False,False
./datasets/ibb/480-4.png,False,False,False,,False,False,False,True,False
./datasets/ibb/480-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/480-6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/480-7.png,False,False,False,,True,False,False,False,False
./datasets/ibb/480-8.png,False,False,False,,False,False,False,True,False
./datasets/ibb/481-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/481-10.png,False,False,False,,False,False,False,False,False
./datasets/ibb/481-11.png,False,False,False,,False,False,False,False,False
./datasets/ibb/481-12.png,False,False,False,,False,False,False,False,False
./datasets/ibb/481-13.png,False,False,False,,False,False,False,False,False
./datasets/ibb/481-14.png,False,False,False,,False,False,False,False,False
./datasets/ibb/481-15.png,False,False,False,,False,False,False,False,False
./datasets/ibb/481-16.png,False,False,False,,False,False,False,False,False
./datasets/ibb/481-17.png,False,False,False,,False,False,False,False,False
./datasets/ibb/481-18.png,False,False,False,,False,False,False,False,False
./datasets/ibb/481-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/481-3.png,True,False,False,,False,False,False,False,False
./datasets/ibb/481-4.png,False,False,False,,False,False,False,True,False
./datasets/ibb/481-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/481-6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/481-7.png,False,False,False,,False,False,False,False,False
./datasets/ibb/481-8.png,False,False,False,,False,False,False,False,False
./datasets/ibb/481-9.png,False,False,False,,False,False,False,False,False
./datasets/ibb/482-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/482-10.png,False,False,False,,False,False,False,False,False
./datasets/ibb/482-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/482-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/482-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/482-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/482-6.png,False,False,False,,False,False,False,False,False
./datasets/ibb/482-7.png,False,False,False,,False,False,False,False,False
./datasets/ibb/482-8.png,False,False,False,,False,False,False,False,False
./datasets/ibb/482-9.png,False,False,True,,False,False,False,False,False
./datasets/ibb/483-1.png,False,False,False,,False,False,False,False,False
./datasets/ibb/483-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/483-3.png,False,False,True,,False,False,False,False,False
./datasets/ibb/483-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/484-1.png,False,False,True,,False,False,False,True,False
./datasets/ibb/484-2.png,False,False,False,,False,False,False,False,False
./datasets/ibb/484-3.png,False,False,False,,False,False,False,False,False
./datasets/ibb/484-4.png,False,False,False,,False,False,False,False,False
./datasets/ibb/484-5.png,False,False,False,,False,False,False,False,False
./datasets/ibb/489-1.png,False,False,False,,True,False,False,False,False
